Station;Date;Irradiance
WSLLAF;202210041550;173
WSLLAF;202210041600;146
WSLLAF;202210041610;121
WSLLAF;202210041620;95
WSLLAF;202210041630;65
WSLLAF;202210041640;39
WSLLAF;202210041650;20
WSLLAF;202210041700;10
WSLLAF;202210041710;5
WSLLAF;202210041720;3
WSLLAF;202210041730;1
WSLLAF;202210041740;0
WSLLAF;202210041750;0
WSLLAF;202210041800;0
WSLLAF;202210041810;0
WSLLAF;202210041820;0
WSLLAF;202210041830;0
WSLLAF;202210041840;0
WSLLAF;202210041850;0
WSLLAF;202210041900;0
WSLLAF;202210041910;0
WSLLAF;202210041920;0
WSLLAF;202210041930;0
WSLLAF;202210041940;0
WSLLAF;202210041950;0
WSLLAF;202210042000;0
WSLLAF;202210042010;0
WSLLAF;202210042020;0
WSLLAF;202210042030;0
WSLLAF;202210042040;0
WSLLAF;202210042050;0
WSLLAF;202210042100;0
WSLLAF;202210042110;0
WSLLAF;202210042120;0
WSLLAF;202210042130;0
WSLLAF;202210042140;0
WSLLAF;202210042150;0
WSLLAF;202210042200;0
WSLLAF;202210042210;0
WSLLAF;202210042220;0
WSLLAF;202210042230;0
WSLLAF;202210042240;0
WSLLAF;202210042250;0
WSLLAF;202210042300;0
WSLLAF;202210042310;0
WSLLAF;202210042320;0
WSLLAF;202210042330;0
WSLLAF;202210042340;0
WSLLAF;202210042350;0
WSLLAF;202210050000;0
WSLLAF;202210050010;0
WSLLAF;202210050020;0
WSLLAF;202210050030;0
WSLLAF;202210050040;0
WSLLAF;202210050050;0
WSLLAF;202210050100;0
WSLLAF;202210050110;0
WSLLAF;202210050120;0
WSLLAF;202210050130;0
WSLLAF;202210050140;0
WSLLAF;202210050150;0
WSLLAF;202210050200;0
WSLLAF;202210050210;0
WSLLAF;202210050220;0
WSLLAF;202210050230;0
WSLLAF;202210050240;0
WSLLAF;202210050250;0
WSLLAF;202210050300;0
WSLLAF;202210050310;0
WSLLAF;202210050320;0
WSLLAF;202210050330;0
WSLLAF;202210050340;0
WSLLAF;202210050350;0
WSLLAF;202210050400;0
WSLLAF;202210050410;0
WSLLAF;202210050420;0
WSLLAF;202210050430;0
WSLLAF;202210050440;0
WSLLAF;202210050450;0
WSLLAF;202210050500;0
WSLLAF;202210050510;0
WSLLAF;202210050520;0
WSLLAF;202210050530;2
WSLLAF;202210050540;4
WSLLAF;202210050550;8
WSLLAF;202210050600;32
WSLLAF;202210050610;66
WSLLAF;202210050620;95
WSLLAF;202210050630;122
WSLLAF;202210050640;150
WSLLAF;202210050650;180
WSLLAF;202210050700;210
WSLLAF;202210050710;240
WSLLAF;202210050720;269
WSLLAF;202210050730;298
WSLLAF;202210050740;327
WSLLAF;202210050750;354
WSLLAF;202210050800;380
WSLLAF;202210050810;406
WSLLAF;202210050820;430
WSLLAF;202210050830;454
WSLLAF;202210050840;474
WSLLAF;202210050850;493
WSLLAF;202210050900;517
WSLLAF;202210050910;534
WSLLAF;202210050920;548
WSLLAF;202210050930;566
WSLLAF;202210050940;582
WSLLAF;202210050950;592
WSLLAF;202210051000;606
WSLLAF;202210051010;618
WSLLAF;202210051020;626
WSLLAF;202210051030;633
WSLLAF;202210051040;639
WSLLAF;202210051050;644
WSLLAF;202210051100;649
WSLLAF;202210051110;652
WSLLAF;202210051120;654
WSLLAF;202210051130;653
WSLLAF;202210051140;651
WSLLAF;202210051150;646
WSLLAF;202210051200;640
WSLLAF;202210051210;632
WSLLAF;202210051220;624
WSLLAF;202210051230;614
WSLLAF;202210051240;604
WSLLAF;202210051250;591
WSLLAF;202210051300;-
WSLLAF;202210051310;558
WSLLAF;202210051320;541
WSLLAF;202210051330;522
WSLLAF;202210051340;503
WSLLAF;202210051350;481
WSLLAF;202210051400;460
WSLLAF;202210051410;437
WSLLAF;202210051420;412
WSLLAF;202210051430;387
WSLLAF;202210051440;362
WSLLAF;202210051450;336
WSLLAF;202210051500;310
WSLLAF;202210051510;282
WSLLAF;202210051520;255
WSLLAF;202210051530;226
WSLLAF;202210051540;197
WSLLAF;202210051550;169
WSLLAF;202210051600;142
WSLLAF;202210051610;116
WSLLAF;202210051620;89
WSLLAF;202210051630;60
WSLLAF;202210051640;35
WSLLAF;202210051650;18
WSLLAF;202210051700;10
WSLLAF;202210051710;5
WSLLAF;202210051720;3
WSLLAF;202210051730;1
WSLLAF;202210051740;0
WSLLAF;202210051750;0
WSLLAF;202210051800;0
WSLLAF;202210051810;0
WSLLAF;202210051820;0
WSLLAF;202210051830;0
WSLLAF;202210051840;0
WSLLAF;202210051850;0
WSLLAF;202210051900;0
WSLLAF;202210051910;0
WSLLAF;202210051920;0
WSLLAF;202210051930;0
WSLLAF;202210051940;0
WSLLAF;202210051950;0
WSLLAF;202210052000;0
WSLLAF;202210052010;0
WSLLAF;202210052020;0
WSLLAF;202210052030;0
WSLLAF;202210052040;0
WSLLAF;202210052050;0
WSLLAF;202210052100;0
WSLLAF;202210052110;0
WSLLAF;202210052120;0
WSLLAF;202210052130;0
WSLLAF;202210052140;0
WSLLAF;202210052150;0
WSLLAF;202210052200;0
WSLLAF;202210052210;0
WSLLAF;202210052220;0
WSLLAF;202210052230;0
WSLLAF;202210052240;0
WSLLAF;202210052250;0
WSLLAF;202210052300;0
WSLLAF;202210052310;0
WSLLAF;202210052320;0
WSLLAF;202210052330;0
WSLLAF;202210052340;0
WSLLAF;202210052350;0
WSLLAF;202210060000;0
WSLLAF;202210060010;0
WSLLAF;202210060020;0
WSLLAF;202210060030;0
WSLLAF;202210060040;0
WSLLAF;202210060050;0
WSLLAF;202210060100;0
WSLLAF;202210060110;0
WSLLAF;202210060120;0
WSLLAF;202210060130;0
WSLLAF;202210060140;0
WSLLAF;202210060150;0
WSLLAF;202210060200;0
WSLLAF;202210060210;0
WSLLAF;202210060220;0
WSLLAF;202210060230;0
WSLLAF;202210060240;0
WSLLAF;202210060250;0
WSLLAF;202210060300;0
WSLLAF;202210060310;0
WSLLAF;202210060320;0
WSLLAF;202210060330;0
WSLLAF;202210060340;0
WSLLAF;202210060350;0
WSLLAF;202210060400;0
WSLLAF;202210060410;0
WSLLAF;202210060420;0
WSLLAF;202210060430;0
WSLLAF;202210060440;0
WSLLAF;202210060450;0
WSLLAF;202210060500;0
WSLLAF;202210060510;0
WSLLAF;202210060520;0
WSLLAF;202210060530;1
WSLLAF;202210060540;2
WSLLAF;202210060550;6
WSLLAF;202210060600;17
WSLLAF;202210060610;44
WSLLAF;202210060620;74
WSLLAF;202210060630;105
WSLLAF;202210060640;129
WSLLAF;202210060650;152
WSLLAF;202210060700;208
WSLLAF;202210060710;271
WSLLAF;202210060720;259
WSLLAF;202210060730;255
WSLLAF;202210060740;282
WSLLAF;202210060750;315
WSLLAF;202210060800;344
WSLLAF;202210060810;367
WSLLAF;202210060820;397
WSLLAF;202210060830;418
WSLLAF;202210060840;440
WSLLAF;202210060850;465
WSLLAF;202210060900;482
WSLLAF;202210060910;502
WSLLAF;202210060920;519
WSLLAF;202210060930;546
WSLLAF;202210060940;566
WSLLAF;202210060950;570
WSLLAF;202210061000;583
WSLLAF;202210061010;600
WSLLAF;202210061020;604
WSLLAF;202210061030;604
WSLLAF;202210061040;626
WSLLAF;202210061050;289
WSLLAF;202210061100;496
WSLLAF;202210061110;325
WSLLAF;202210061120;253
WSLLAF;202210061130;433
WSLLAF;202210061140;593
WSLLAF;202210061150;718
WSLLAF;202210061200;342
WSLLAF;202210061210;467
WSLLAF;202210061220;357
WSLLAF;202210061230;626
WSLLAF;202210061240;634
WSLLAF;202210061250;390
WSLLAF;202210061300;550
WSLLAF;202210061310;535
WSLLAF;202210061320;514
WSLLAF;202210061330;496
WSLLAF;202210061340;476
WSLLAF;202210061350;456
WSLLAF;202210061400;439
WSLLAF;202210061410;318
WSLLAF;202210061420;364
WSLLAF;202210061430;362
WSLLAF;202210061440;331
WSLLAF;202210061450;313
WSLLAF;202210061500;286
WSLLAF;202210061510;259
WSLLAF;202210061520;230
WSLLAF;202210061530;203
WSLLAF;202210061540;179
WSLLAF;202210061550;153
WSLLAF;202210061600;127
WSLLAF;202210061610;95
WSLLAF;202210061620;69
WSLLAF;202210061630;44
WSLLAF;202210061640;28
WSLLAF;202210061650;13
WSLLAF;202210061700;5
WSLLAF;202210061710;3
WSLLAF;202210061720;1
WSLLAF;202210061730;0
WSLLAF;202210061740;0
WSLLAF;202210061750;0
WSLLAF;202210061800;0
WSLLAF;202210061810;0
WSLLAF;202210061820;0
WSLLAF;202210061830;0
WSLLAF;202210061840;0
WSLLAF;202210061850;0
WSLLAF;202210061900;0
WSLLAF;202210061910;0
WSLLAF;202210061920;0
WSLLAF;202210061930;0
WSLLAF;202210061940;0
WSLLAF;202210061950;0
WSLLAF;202210062000;0
WSLLAF;202210062010;0
WSLLAF;202210062020;0
WSLLAF;202210062030;0
WSLLAF;202210062040;0
WSLLAF;202210062050;0
WSLLAF;202210062100;0
WSLLAF;202210062110;0
WSLLAF;202210062120;0
WSLLAF;202210062130;0
WSLLAF;202210062140;0
WSLLAF;202210062150;0
WSLLAF;202210062200;0
WSLLAF;202210062210;0
WSLLAF;202210062220;0
WSLLAF;202210062230;0
WSLLAF;202210062240;0
WSLLAF;202210062250;0
WSLLAF;202210062300;0
WSLLAF;202210062310;0
WSLLAF;202210062320;0
WSLLAF;202210062330;0
WSLLAF;202210062340;0
WSLLAF;202210062350;0
WSLLAF;202210070000;0
WSLLAF;202210070010;0
WSLLAF;202210070020;0
WSLLAF;202210070030;0
WSLLAF;202210070040;0
WSLLAF;202210070050;0
WSLLAF;202210070100;0
WSLLAF;202210070110;0
WSLLAF;202210070120;0
WSLLAF;202210070130;0
WSLLAF;202210070140;0
WSLLAF;202210070150;0
WSLLAF;202210070200;0
WSLLAF;202210070210;0
WSLLAF;202210070220;0
WSLLAF;202210070230;0
WSLLAF;202210070240;0
WSLLAF;202210070250;0
WSLLAF;202210070300;0
WSLLAF;202210070310;0
WSLLAF;202210070320;0
WSLLAF;202210070330;0
WSLLAF;202210070340;0
WSLLAF;202210070350;0
WSLLAF;202210070400;0
WSLLAF;202210070410;0
WSLLAF;202210070420;0
WSLLAF;202210070430;0
WSLLAF;202210070440;0
WSLLAF;202210070450;0
WSLLAF;202210070500;0
WSLLAF;202210070510;0
WSLLAF;202210070520;0
WSLLAF;202210070530;0
WSLLAF;202210070540;1
WSLLAF;202210070550;2
WSLLAF;202210070600;6
WSLLAF;202210070610;13
WSLLAF;202210070620;21
WSLLAF;202210070630;30
WSLLAF;202210070640;28
WSLLAF;202210070650;34
WSLLAF;202210070700;49
WSLLAF;202210070710;59
WSLLAF;202210070720;60
WSLLAF;202210070730;56
WSLLAF;202210070740;61
WSLLAF;202210070750;82
WSLLAF;202210070800;89
WSLLAF;202210070810;101
WSLLAF;202210070820;94
WSLLAF;202210070830;152
WSLLAF;202210070840;158
WSLLAF;202210070850;124
WSLLAF;202210070900;182
WSLLAF;202210070910;288
WSLLAF;202210070920;286
WSLLAF;202210070930;405
WSLLAF;202210070940;306
WSLLAF;202210070950;368
WSLLAF;202210071000;467
WSLLAF;202210071010;678
WSLLAF;202210071020;604
WSLLAF;202210071030;433
WSLLAF;202210071040;438
WSLLAF;202210071050;546
WSLLAF;202210071100;549
WSLLAF;202210071110;618
WSLLAF;202210071120;619
WSLLAF;202210071130;618
WSLLAF;202210071140;610
WSLLAF;202210071150;611
WSLLAF;202210071200;603
WSLLAF;202210071210;596
WSLLAF;202210071220;590
WSLLAF;202210071230;581
WSLLAF;202210071240;560
WSLLAF;202210071250;494
WSLLAF;202210071300;449
WSLLAF;202210071310;486
WSLLAF;202210071320;546
WSLLAF;202210071330;366
WSLLAF;202210071340;305
WSLLAF;202210071350;279
WSLLAF;202210071400;309
WSLLAF;202210071410;288
WSLLAF;202210071420;365
WSLLAF;202210071430;421
WSLLAF;202210071440;377
WSLLAF;202210071450;345
WSLLAF;202210071500;283
WSLLAF;202210071510;173
WSLLAF;202210071520;124
WSLLAF;202210071530;107
WSLLAF;202210071540;107
WSLLAF;202210071550;76
WSLLAF;202210071600;64
WSLLAF;202210071610;55
WSLLAF;202210071620;46
WSLLAF;202210071630;32
WSLLAF;202210071640;22
WSLLAF;202210071650;14
WSLLAF;202210071700;6
WSLLAF;202210071710;2
WSLLAF;202210071720;1
WSLLAF;202210071730;0
WSLLAF;202210071740;0
WSLLAF;202210071750;0
WSLLAF;202210071800;0
WSLLAF;202210071810;0
WSLLAF;202210071820;0
WSLLAF;202210071830;0
WSLLAF;202210071840;0
WSLLAF;202210071850;0
WSLLAF;202210071900;0
WSLLAF;202210071910;0
WSLLAF;202210071920;0
WSLLAF;202210071930;0
WSLLAF;202210071940;0
WSLLAF;202210071950;0
WSLLAF;202210072000;0
WSLLAF;202210072010;0
WSLLAF;202210072020;0
WSLLAF;202210072030;0
WSLLAF;202210072040;0
WSLLAF;202210072050;0
WSLLAF;202210072100;0
WSLLAF;202210072110;0
WSLLAF;202210072120;0
WSLLAF;202210072130;0
WSLLAF;202210072140;0
WSLLAF;202210072150;0
WSLLAF;202210072200;0
WSLLAF;202210072210;0
WSLLAF;202210072220;0
WSLLAF;202210072230;0
WSLLAF;202210072240;0
WSLLAF;202210072250;0
WSLLAF;202210072300;0
WSLLAF;202210072310;0
WSLLAF;202210072320;0
WSLLAF;202210072330;0
WSLLAF;202210072340;0
WSLLAF;202210072350;0
WSLLAF;202210080000;0
WSLLAF;202210080010;0
WSLLAF;202210080020;0
WSLLAF;202210080030;0
WSLLAF;202210080040;0
WSLLAF;202210080050;0
WSLLAF;202210080100;0
WSLLAF;202210080110;0
WSLLAF;202210080120;0
WSLLAF;202210080130;0
WSLLAF;202210080140;0
WSLLAF;202210080150;0
WSLLAF;202210080200;0
WSLLAF;202210080210;0
WSLLAF;202210080220;0
WSLLAF;202210080230;0
WSLLAF;202210080240;0
WSLLAF;202210080250;0
WSLLAF;202210080300;0
WSLLAF;202210080310;0
WSLLAF;202210080320;0
WSLLAF;202210080330;0
WSLLAF;202210080340;0
WSLLAF;202210080350;0
WSLLAF;202210080400;0
WSLLAF;202210080410;0
WSLLAF;202210080420;0
WSLLAF;202210080430;0
WSLLAF;202210080440;0
WSLLAF;202210080450;0
WSLLAF;202210080500;0
WSLLAF;202210080510;0
WSLLAF;202210080520;0
WSLLAF;202210080530;0
WSLLAF;202210080540;1
WSLLAF;202210080550;3
WSLLAF;202210080600;5
WSLLAF;202210080610;9
WSLLAF;202210080620;15
WSLLAF;202210080630;18
WSLLAF;202210080640;21
WSLLAF;202210080650;35
WSLLAF;202210080700;25
WSLLAF;202210080710;37
WSLLAF;202210080720;47
WSLLAF;202210080730;39
WSLLAF;202210080740;36
WSLLAF;202210080750;39
WSLLAF;202210080800;47
WSLLAF;202210080810;46
WSLLAF;202210080820;36
WSLLAF;202210080830;47
WSLLAF;202210080840;64
WSLLAF;202210080850;51
WSLLAF;202210080900;46
WSLLAF;202210080910;38
WSLLAF;202210080920;62
WSLLAF;202210080930;129
WSLLAF;202210080940;166
WSLLAF;202210080950;144
WSLLAF;202210081000;108
WSLLAF;202210081010;146
WSLLAF;202210081020;189
WSLLAF;202210081030;193
WSLLAF;202210081040;179
WSLLAF;202210081050;161
WSLLAF;202210081100;154
WSLLAF;202210081110;177
WSLLAF;202210081120;210
WSLLAF;202210081130;190
WSLLAF;202210081140;182
WSLLAF;202210081150;194
WSLLAF;202210081200;250
WSLLAF;202210081210;220
WSLLAF;202210081220;155
WSLLAF;202210081230;178
WSLLAF;202210081240;181
WSLLAF;202210081250;186
WSLLAF;202210081300;148
WSLLAF;202210081310;135
WSLLAF;202210081320;89
WSLLAF;202210081330;174
WSLLAF;202210081340;190
WSLLAF;202210081350;126
WSLLAF;202210081400;145
WSLLAF;202210081410;173
WSLLAF;202210081420;164
WSLLAF;202210081430;149
WSLLAF;202210081440;132
WSLLAF;202210081450;113
WSLLAF;202210081500;108
WSLLAF;202210081510;112
WSLLAF;202210081520;97
WSLLAF;202210081530;73
WSLLAF;202210081540;58
WSLLAF;202210081550;51
WSLLAF;202210081600;49
WSLLAF;202210081610;51
WSLLAF;202210081620;44
WSLLAF;202210081630;38
WSLLAF;202210081640;24
WSLLAF;202210081650;13
WSLLAF;202210081700;8
WSLLAF;202210081710;6
WSLLAF;202210081720;2
WSLLAF;202210081730;0
WSLLAF;202210081740;0
WSLLAF;202210081750;0
WSLLAF;202210081800;0
WSLLAF;202210081810;0
WSLLAF;202210081820;0
WSLLAF;202210081830;0
WSLLAF;202210081840;0
WSLLAF;202210081850;0
WSLLAF;202210081900;0
WSLLAF;202210081910;0
WSLLAF;202210081920;0
WSLLAF;202210081930;0
WSLLAF;202210081940;0
WSLLAF;202210081950;0
WSLLAF;202210082000;0
WSLLAF;202210082010;0
WSLLAF;202210082020;0
WSLLAF;202210082030;0
WSLLAF;202210082040;0
WSLLAF;202210082050;0
WSLLAF;202210082100;0
WSLLAF;202210082110;0
WSLLAF;202210082120;0
WSLLAF;202210082130;0
WSLLAF;202210082140;0
WSLLAF;202210082150;0
WSLLAF;202210082200;0
WSLLAF;202210082210;0
WSLLAF;202210082220;0
WSLLAF;202210082230;0
WSLLAF;202210082240;0
WSLLAF;202210082250;0
WSLLAF;202210082300;0
WSLLAF;202210082310;0
WSLLAF;202210082320;0
WSLLAF;202210082330;0
WSLLAF;202210082340;0
WSLLAF;202210082350;0
WSLLAF;202210090000;0
WSLLAF;202210090010;0
WSLLAF;202210090020;0
WSLLAF;202210090030;0
WSLLAF;202210090040;0
WSLLAF;202210090050;0
WSLLAF;202210090100;0
WSLLAF;202210090110;0
WSLLAF;202210090120;0
WSLLAF;202210090130;0
WSLLAF;202210090140;0
WSLLAF;202210090150;0
WSLLAF;202210090200;0
WSLLAF;202210090210;0
WSLLAF;202210090220;0
WSLLAF;202210090230;0
WSLLAF;202210090240;0
WSLLAF;202210090250;0
WSLLAF;202210090300;0
WSLLAF;202210090310;0
WSLLAF;202210090320;0
WSLLAF;202210090330;0
WSLLAF;202210090340;0
WSLLAF;202210090350;0
WSLLAF;202210090400;0
WSLLAF;202210090410;0
WSLLAF;202210090420;0
WSLLAF;202210090430;0
WSLLAF;202210090440;0
WSLLAF;202210090450;0
WSLLAF;202210090500;0
WSLLAF;202210090510;0
WSLLAF;202210090520;0
WSLLAF;202210090530;0
WSLLAF;202210090540;1
WSLLAF;202210090550;2
WSLLAF;202210090600;4
WSLLAF;202210090610;6
WSLLAF;202210090620;9
WSLLAF;202210090630;11
WSLLAF;202210090640;17
WSLLAF;202210090650;19
WSLLAF;202210090700;29
WSLLAF;202210090710;25
WSLLAF;202210090720;29
WSLLAF;202210090730;35
WSLLAF;202210090740;32
WSLLAF;202210090750;44
WSLLAF;202210090800;51
WSLLAF;202210090810;65
WSLLAF;202210090820;93
WSLLAF;202210090830;90
WSLLAF;202210090840;96
WSLLAF;202210090850;145
WSLLAF;202210090900;146
WSLLAF;202210090910;193
WSLLAF;202210090920;191
WSLLAF;202210090930;198
WSLLAF;202210090940;235
WSLLAF;202210090950;266
WSLLAF;202210091000;201
WSLLAF;202210091010;142
WSLLAF;202210091020;261
WSLLAF;202210091030;229
WSLLAF;202210091040;268
WSLLAF;202210091050;352
WSLLAF;202210091100;302
WSLLAF;202210091110;218
WSLLAF;202210091120;232
WSLLAF;202210091130;271
WSLLAF;202210091140;313
WSLLAF;202210091150;449
WSLLAF;202210091200;288
WSLLAF;202210091210;183
WSLLAF;202210091220;209
WSLLAF;202210091230;277
WSLLAF;202210091240;421
WSLLAF;202210091250;320
WSLLAF;202210091300;160
WSLLAF;202210091310;146
WSLLAF;202210091320;184
WSLLAF;202210091330;259
WSLLAF;202210091340;195
WSLLAF;202210091350;169
WSLLAF;202210091400;155
WSLLAF;202210091410;139
WSLLAF;202210091420;133
WSLLAF;202210091430;120
WSLLAF;202210091440;120
WSLLAF;202210091450;125
WSLLAF;202210091500;112
WSLLAF;202210091510;118
WSLLAF;202210091520;96
WSLLAF;202210091530;76
WSLLAF;202210091540;68
WSLLAF;202210091550;70
WSLLAF;202210091600;60
WSLLAF;202210091610;55
WSLLAF;202210091620;44
WSLLAF;202210091630;22
WSLLAF;202210091640;11
WSLLAF;202210091650;6
WSLLAF;202210091700;4
WSLLAF;202210091710;2
WSLLAF;202210091720;0
WSLLAF;202210091730;0
WSLLAF;202210091740;0
WSLLAF;202210091750;0
WSLLAF;202210091800;0
WSLLAF;202210091810;0
WSLLAF;202210091820;0
WSLLAF;202210091830;0
WSLLAF;202210091840;0
WSLLAF;202210091850;0
WSLLAF;202210091900;0
WSLLAF;202210091910;0
WSLLAF;202210091920;0
WSLLAF;202210091930;0
WSLLAF;202210091940;0
WSLLAF;202210091950;0
WSLLAF;202210092000;0
WSLLAF;202210092010;0
WSLLAF;202210092020;0
WSLLAF;202210092030;0
WSLLAF;202210092040;0
WSLLAF;202210092050;0
WSLLAF;202210092100;0
WSLLAF;202210092110;0
WSLLAF;202210092120;0
WSLLAF;202210092130;0
WSLLAF;202210092140;0
WSLLAF;202210092150;0
WSLLAF;202210092200;0
WSLLAF;202210092210;0
WSLLAF;202210092220;0
WSLLAF;202210092230;0
WSLLAF;202210092240;0
WSLLAF;202210092250;0
WSLLAF;202210092300;0
WSLLAF;202210092310;0
WSLLAF;202210092320;0
WSLLAF;202210092330;0
WSLLAF;202210092340;0
WSLLAF;202210092350;0
WSLLAF;202210100000;0
WSLLAF;202210100010;0
WSLLAF;202210100020;0
WSLLAF;202210100030;0
WSLLAF;202210100040;0
WSLLAF;202210100050;0
WSLLAF;202210100100;0
WSLLAF;202210100110;0
WSLLAF;202210100120;0
WSLLAF;202210100130;0
WSLLAF;202210100140;0
WSLLAF;202210100150;0
WSLLAF;202210100200;0
WSLLAF;202210100210;0
WSLLAF;202210100220;0
WSLLAF;202210100230;0
WSLLAF;202210100240;0
WSLLAF;202210100250;0
WSLLAF;202210100300;0
WSLLAF;202210100310;0
WSLLAF;202210100320;0
WSLLAF;202210100330;0
WSLLAF;202210100340;0
WSLLAF;202210100350;0
WSLLAF;202210100400;0
WSLLAF;202210100410;0
WSLLAF;202210100420;0
WSLLAF;202210100430;0
WSLLAF;202210100440;0
WSLLAF;202210100450;0
WSLLAF;202210100500;0
WSLLAF;202210100510;0
WSLLAF;202210100520;0
WSLLAF;202210100530;0
WSLLAF;202210100540;1
WSLLAF;202210100550;2
WSLLAF;202210100600;4
WSLLAF;202210100610;7
WSLLAF;202210100620;16
WSLLAF;202210100630;24
WSLLAF;202210100640;38
WSLLAF;202210100650;58
WSLLAF;202210100700;82
WSLLAF;202210100710;100
WSLLAF;202210100720;111
WSLLAF;202210100730;86
WSLLAF;202210100740;94
WSLLAF;202210100750;92
WSLLAF;202210100800;97
WSLLAF;202210100810;118
WSLLAF;202210100820;140
WSLLAF;202210100830;170
WSLLAF;202210100840;151
WSLLAF;202210100850;208
WSLLAF;202210100900;375
WSLLAF;202210100910;410
WSLLAF;202210100920;495
WSLLAF;202210100930;456
WSLLAF;202210100940;557
WSLLAF;202210100950;587
WSLLAF;202210101000;580
WSLLAF;202210101010;585
WSLLAF;202210101020;589
WSLLAF;202210101030;594
WSLLAF;202210101040;601
WSLLAF;202210101050;604
WSLLAF;202210101100;608
WSLLAF;202210101110;610
WSLLAF;202210101120;538
WSLLAF;202210101130;441
WSLLAF;202210101140;655
WSLLAF;202210101150;630
WSLLAF;202210101200;613
WSLLAF;202210101210;504
WSLLAF;202210101220;454
WSLLAF;202210101230;524
WSLLAF;202210101240;437
WSLLAF;202210101250;516
WSLLAF;202210101300;507
WSLLAF;202210101310;507
WSLLAF;202210101320;502
WSLLAF;202210101330;488
WSLLAF;202210101340;475
WSLLAF;202210101350;418
WSLLAF;202210101400;247
WSLLAF;202210101410;94
WSLLAF;202210101420;310
WSLLAF;202210101430;358
WSLLAF;202210101440;349
WSLLAF;202210101450;356
WSLLAF;202210101500;318
WSLLAF;202210101510;151
WSLLAF;202210101520;116
WSLLAF;202210101530;94
WSLLAF;202210101540;73
WSLLAF;202210101550;42
WSLLAF;202210101600;41
WSLLAF;202210101610;32
WSLLAF;202210101620;31
WSLLAF;202210101630;23
WSLLAF;202210101640;16
WSLLAF;202210101650;8
WSLLAF;202210101700;3
WSLLAF;202210101710;1
WSLLAF;202210101720;0
WSLLAF;202210101730;0
WSLLAF;202210101740;0
WSLLAF;202210101750;0
WSLLAF;202210101800;0
WSLLAF;202210101810;0
WSLLAF;202210101820;0
WSLLAF;202210101830;0
WSLLAF;202210101840;0
WSLLAF;202210101850;0
WSLLAF;202210101900;0
WSLLAF;202210101910;0
WSLLAF;202210101920;0
WSLLAF;202210101930;0
WSLLAF;202210101940;0
WSLLAF;202210101950;0
WSLLAF;202210102000;0
WSLLAF;202210102010;0
WSLLAF;202210102020;0
WSLLAF;202210102030;0
WSLLAF;202210102040;0
WSLLAF;202210102050;0
WSLLAF;202210102100;0
WSLLAF;202210102110;0
WSLLAF;202210102120;0
WSLLAF;202210102130;0
WSLLAF;202210102140;0
WSLLAF;202210102150;0
WSLLAF;202210102200;0
WSLLAF;202210102210;0
WSLLAF;202210102220;0
WSLLAF;202210102230;0
WSLLAF;202210102240;0
WSLLAF;202210102250;0
WSLLAF;202210102300;0
WSLLAF;202210102310;0
WSLLAF;202210102320;0
WSLLAF;202210102330;0
WSLLAF;202210102340;0
WSLLAF;202210102350;0
WSLLAF;202210110000;0
WSLLAF;202210110010;0
WSLLAF;202210110020;0
WSLLAF;202210110030;0
WSLLAF;202210110040;0
WSLLAF;202210110050;0
WSLLAF;202210110100;0
WSLLAF;202210110110;0
WSLLAF;202210110120;0
WSLLAF;202210110130;0
WSLLAF;202210110140;0
WSLLAF;202210110150;0
WSLLAF;202210110200;0
WSLLAF;202210110210;0
WSLLAF;202210110220;0
WSLLAF;202210110230;0
WSLLAF;202210110240;0
WSLLAF;202210110250;0
WSLLAF;202210110300;0
WSLLAF;202210110310;0
WSLLAF;202210110320;0
WSLLAF;202210110330;0
WSLLAF;202210110340;0
WSLLAF;202210110350;0
WSLLAF;202210110400;0
WSLLAF;202210110410;0
WSLLAF;202210110420;0
WSLLAF;202210110430;0
WSLLAF;202210110440;0
WSLLAF;202210110450;0
WSLLAF;202210110500;0
WSLLAF;202210110510;0
WSLLAF;202210110520;0
WSLLAF;202210110530;0
WSLLAF;202210110540;3
WSLLAF;202210110550;5
WSLLAF;202210110600;9
WSLLAF;202210110610;19
WSLLAF;202210110620;29
WSLLAF;202210110630;46
WSLLAF;202210110640;87
WSLLAF;202210110650;80
WSLLAF;202210110700;91
WSLLAF;202210110710;148
WSLLAF;202210110720;181
WSLLAF;202210110730;214
WSLLAF;202210110740;243
WSLLAF;202210110750;281
WSLLAF;202210110800;195
WSLLAF;202210110810;148
WSLLAF;202210110820;325
WSLLAF;202210110830;391
WSLLAF;202210110840;409
WSLLAF;202210110850;441
WSLLAF;202210110900;450
WSLLAF;202210110910;379
WSLLAF;202210110920;158
WSLLAF;202210110930;382
WSLLAF;202210110940;208
WSLLAF;202210110950;155
WSLLAF;202210111000;477
WSLLAF;202210111010;405
WSLLAF;202210111020;442
WSLLAF;202210111030;455
WSLLAF;202210111040;288
WSLLAF;202210111050;288
WSLLAF;202210111100;224
WSLLAF;202210111110;267
WSLLAF;202210111120;562
WSLLAF;202210111130;577
WSLLAF;202210111140;455
WSLLAF;202210111150;583
WSLLAF;202210111200;567
WSLLAF;202210111210;561
WSLLAF;202210111220;497
WSLLAF;202210111230;467
WSLLAF;202210111240;480
WSLLAF;202210111250;354
WSLLAF;202210111300;367
WSLLAF;202210111310;338
WSLLAF;202210111320;313
WSLLAF;202210111330;335
WSLLAF;202210111340;323
WSLLAF;202210111350;292
WSLLAF;202210111400;387
WSLLAF;202210111410;376
